Node,Importance Score,%
1213,0.0001764186765321104,0.01764186765321104
1589,0.0001762994192118004,0.01762994192118004
4599,0.00017622536622008853,0.017622536622008852
1636,0.00017616593035112385,0.017616593035112385
2384,0.00017614100286428145,0.017614100286428146
307,0.00017613610399279107,0.017613610399279108
726,0.00017596745607094839,0.01759674560709484
2935,0.0001759522919746698,0.01759522919746698
2347,0.00017591086046816887,0.017591086046816886
538,0.0001758798628145953,0.017587986281459533
3698,0.00017586244566066288,0.01758624456606629
2366,0.00017569641936465865,0.017569641936465864
1208,0.00017567560114462944,0.017567560114462942
5475,0.0001756258984453975,0.01756258984453975
2474,0.00017559676754966676,0.017559676754966676
83,0.00017554169232859124,0.017554169232859126
5510,0.00017534929022925466,0.017534929022925465
5056,0.00017533688114751303,0.017533688114751304
2885,0.00017530114417434967,0.017530114417434968
4158,0.0001751190877490584,0.01751190877490584
1300,0.00017508893404028655,0.017508893404028655
3675,0.00017508815392017633,0.017508815392017634
4080,0.0001750785087178426,0.01750785087178426
1195,0.0001749854344502548,0.01749854344502548
490,0.00017485771204966077,0.017485771204966076
346,0.00017476014716647504,0.017476014716647503
2497,0.00017474719738117109,0.01747471973811711
341,0.0001747133711171657,0.01747133711171657
1607,0.00017467733512471897,0.017467733512471897
1039,0.00017465052912213878,0.01746505291221388
2288,0.000174626103081969,0.017462610308196902
1100,0.00017447521453289107,0.017447521453289108
1323,0.0001744671783707234,0.01744671783707234
3080,0.00017442700604677322,0.01744270060467732
69,0.00017438207555872247,0.017438207555872248
3081,0.00017437678530533342,0.01743767853053334
3925,0.00017427467535748007,0.017427467535748007
4130,0.00017425939694306713,0.017425939694306714
13,0.00017424495231028984,0.017424495231028982
1913,0.00017422495526728422,0.01742249552672842
1049,0.0001741949248955154,0.01741949248955154
968,0.00017416259609884016,0.017416259609884015
1264,0.00017415234482951153,0.017415234482951153
2449,0.00017412664215582627,0.017412664215582626
524,0.0001740970441379501,0.01740970441379501
71,0.00017403080919810228,0.01740308091981023
1466,0.00017395688624396893,0.017395688624396895
2615,0.00017392952632471745,0.017392952632471745
1631,0.00017378607380281476,0.017378607380281477
3860,0.00017378045580257088,0.017378045580257087
3232,0.0001737574713293761,0.01737574713293761
2733,0.00017371673691929566,0.017371673691929566
2053,0.0001737033916549963,0.01737033916549963
2765,0.00017367625174305457,0.017367625174305457
2643,0.0001736079493153076,0.017360794931530758
3418,0.0001735969747444433,0.017359697474444328
1316,0.00017357968830452014,0.017357968830452014
3033,0.00017346340788010976,0.017346340788010978
3350,0.00017344631895236157,0.01734463189523616
2959,0.00017342023323600785,0.017342023323600783
2477,0.00017340248325835615,0.017340248325835615
2197,0.00017337990554337323,0.017337990554337324
3046,0.00017337196166069483,0.017337196166069484
182,0.00017333058225040118,0.017333058225040117
230,0.00017315317891779147,0.017315317891779147
1544,0.00017311716880286,0.017311716880286
977,0.0001730530403180748,0.01730530403180748
1776,0.00017302408884996263,0.017302408884996262
1197,0.0001729788605621013,0.01729788605621013
3637,0.0001729381514030527,0.017293815140305268
1305,0.0001729107094316333,0.01729107094316333
1862,0.00017288894004359998,0.017288894004359998
1934,0.00017288711959177982,0.017288711959177982
1362,0.00017288537570666333,0.017288537570666333
2689,0.00017285125609268944,0.017285125609268943
2933,0.00017279018847924857,0.017279018847924855
648,0.00017268102381317728,0.017268102381317728
2465,0.00017263572527279644,0.017263572527279645
3275,0.00017261797080030133,0.017261797080030134
3319,0.00017258929187967737,0.017258929187967738
3672,0.00017251981595382628,0.017251981595382628
2249,0.00017249740411333635,0.017249740411333637
1367,0.00017247166223238573,0.017247166223238575
355,0.00017229389849940401,0.0172293898499404
4487,0.0001722685798230263,0.01722685798230263
4075,0.00017223820413261051,0.01722382041326105
4953,0.0001721807121312638,0.017218071213126383
435,0.00017212677058043929,0.01721267705804393
1325,0.00017212457132443612,0.017212457132443612
1561,0.00017189970960161988,0.017189970960161987
5159,0.00017185883324190944,0.017185883324190944
4382,0.00017185190140169877,0.01718519014016988
2621,0.0001718485499001792,0.01718485499001792
354,0.0001717811067273157,0.017178110672731572
2953,0.00017161145484201798,0.0171611454842018
2597,0.00017159783466925957,0.017159783466925958
1224,0.00017148143272310837,0.017148143272310838
2475,0.00017147299413920766,0.017147299413920767
387,0.00017145081277389633,0.01714508127738963
1171,0.00017143006708728443,0.017143006708728443
2648,0.00017139579418326317,0.017139579418326317
2791,0.00017136198488674603,0.017136198488674603
4625,0.000171329484662985,0.0171329484662985
235,0.0001712751019185486,0.01712751019185486
748,0.00017125798503725084,0.017125798503725084
581,0.0001712081774010605,0.01712081774010605
2391,0.00017115155634768708,0.017115155634768706
3530,0.0001711482294459738,0.01711482294459738
3328,0.0001711366991712303,0.017113669917123032
3721,0.00017109848690637322,0.017109848690637322
350,0.0001710438894394806,0.01710438894394806
5973,0.0001710191587873207,0.017101915878732072
2,0.00017099439233080646,0.017099439233080646
751,0.00017090396024078584,0.017090396024078584
2662,0.0001708990754280596,0.01708990754280596
1961,0.00017086409699167528,0.017086409699167526
3038,0.00017070577154151628,0.01707057715415163
2167,0.00017067751052783265,0.017067751052783266
1764,0.00017063973669940313,0.017063973669940315
1430,0.00017062810743016105,0.017062810743016105
82,0.00017060027915721639,0.01706002791572164
1651,0.00017059421431906934,0.017059421431906936
2981,0.0001705027102164678,0.01705027102164678
3140,0.00017045549133201665,0.017045549133201665
73,0.00017037414385959732,0.017037414385959734
2220,0.00017034541275170995,0.017034541275170994
2422,0.00017030891119107933,0.017030891119107935
1565,0.00017030803076293873,0.01703080307629387
1522,0.0001702986151899678,0.01702986151899678
2551,0.0001702164416222285,0.01702164416222285
1193,0.0001701676283844219,0.01701676283844219
464,0.0001701269732898813,0.01701269732898813
2722,0.00017009684279261926,0.017009684279261927
337,0.00017008226685154875,0.017008226685154875
1887,0.00017005847447237868,0.01700584744723787
134,0.0001699993883806937,0.01699993883806937
3207,0.00016999215420796432,0.01699921542079643
1849,0.00016993371586427694,0.016993371586427695
3093,0.0001698328364474819,0.01698328364474819
749,0.00016975446494027556,0.016975446494027557
3027,0.00016970565239546998,0.016970565239546997
1507,0.00016949883055587903,0.016949883055587905
4280,0.0001694601682121393,0.01694601682121393
4109,0.00016943682440485568,0.01694368244048557
483,0.00016933654519807375,0.016933654519807374
3956,0.00016931676126260016,0.016931676126260016
411,0.00016927636367249042,0.016927636367249043
1364,0.00016925070036454443,0.016925070036454444
335,0.00016923641214991995,0.016923641214991996
2341,0.0001692215618311878,0.01692215618311878
561,0.00016921689894471888,0.01692168989447189
659,0.00016898097048068903,0.016898097048068904
514,0.0001688556083330539,0.016885560833305387
29,0.00016884031639426605,0.016884031639426606
486,0.0001688269626576584,0.016882696265765842
2348,0.00016876829323088447,0.016876829323088448
297,0.0001686612242754746,0.01686612242754746
3608,0.00016865305046190413,0.016865305046190413
3213,0.0001685743989341811,0.01685743989341811
263,0.00016854450827963904,0.016854450827963906
2309,0.0001684795959772733,0.016847959597727332
3023,0.000168446902740759,0.0168446902740759
3014,0.00016844088865422107,0.016844088865422106
473,0.00016841302780411872,0.016841302780411873
2479,0.0001681893597487217,0.01681893597487217
1291,0.00016816729448720585,0.016816729448720584
2746,0.00016813373788058397,0.016813373788058396
2764,0.00016809667344112766,0.016809667344112766
507,0.00016792189424738108,0.01679218942473811
3448,0.00016792015364519968,0.016792015364519967
2013,0.0001677721634612335,0.01677721634612335
268,0.0001677519257928896,0.01677519257928896
3417,0.0001677412484693156,0.01677412484693156
2546,0.00016765612138728864,0.016765612138728864
416,0.00016765493965082215,0.016765493965082215
4004,0.00016762718451980747,0.016762718451980747
2932,0.00016762678989516838,0.01676267898951684
1177,0.00016755563613086424,0.016755563613086423
3794,0.0001675506126725097,0.01675506126725097
1337,0.00016745390885745606,0.016745390885745608
2751,0.00016733495765881498,0.016733495765881498
1390,0.0001673330355337271,0.01673330355337271
2537,0.00016731635863715517,0.016731635863715517
858,0.00016727789735402834,0.016727789735402836
1019,0.00016727151842245783,0.016727151842245783
1223,0.0001672586845324169,0.016725868453241692
1969,0.00016725771607784833,0.016725771607784833
2068,0.00016719374082914998,0.016719374082914996
1024,0.00016718150526114217,0.016718150526114216
2429,0.00016716482326584756,0.016716482326584757
1989,0.00016702188050889664,0.016702188050889664
4293,0.000167001522045609,0.016700152204560902
970,0.00016699858992848835,0.016699858992848836
224,0.0001669894952285633,0.01669894952285633
500,0.0001669839585288076,0.01669839585288076
169,0.00016697984558711716,0.016697984558711715
4286,0.00016690738361563274,0.016690738361563276
3524,0.00016690381781857505,0.016690381781857506
628,0.0001668255171550893,0.01668255171550893
2229,0.0001668117615627354,0.01668117615627354
2027,0.000166809657748113,0.0166809657748113
2361,0.00016675730601736267,0.016675730601736268
231,0.0001667536036854772,0.01667536036854772
1272,0.00016675203061925032,0.01667520306192503
3194,0.00016674869016301076,0.016674869016301077
5305,0.00016672029771330673,0.016672029771330674
2598,0.00016671901703041236,0.016671901703041236
3053,0.00016663422857276535,0.016663422857276535
3329,0.0001665591213312757,0.01665591213312757
4754,0.00016653497718018874,0.016653497718018873
2820,0.00016643525333874412,0.016643525333874414
2886,0.00016641258037294372,0.01664125803729437
4017,0.00016641067792603587,0.016641067792603586
2636,0.0001662140383529376,0.01662140383529376
1770,0.00016616462845656782,0.016616462845656783
3446,0.0001660911575768108,0.016609115757681082
2653,0.00016607291077594378,0.01660729107759438
3702,0.00016607280544344346,0.016607280544344346
1854,0.000166015047736907,0.0166015047736907
1564,0.00016601405387153717,0.01660140538715372
2705,0.00016598030182025253,0.016598030182025252
3993,0.00016592748747963434,0.016592748747963435
1671,0.00016592700378102466,0.016592700378102464
2149,0.00016580386528072675,0.016580386528072675
910,0.0001657626780611275,0.01657626780611275
3357,0.00016575487067397183,0.01657548706739718
203,0.00016574149525958775,0.016574149525958773
2794,0.000165720754319864,0.0165720754319864
699,0.00016565437661249954,0.016565437661249953
4624,0.0001656372275304836,0.01656372275304836
1533,0.00016561049715604128,0.01656104971560413
343,0.0001655326882439324,0.01655326882439324
3134,0.00016545350603287796,0.016545350603287795
2313,0.00016539582396730398,0.0165395823967304
3804,0.00016537038093115977,0.016537038093115977
976,0.00016534526083044428,0.016534526083044426
1503,0.00016528518503665352,0.01652851850366535
1909,0.00016525841979591612,0.016525841979591612
1916,0.00016521737300396092,0.01652173730039609
2554,0.00016516858291872077,0.016516858291872077
1528,0.00016513717454884683,0.016513717454884683
3219,0.00016499922317564836,0.016499922317564836
1359,0.00016494215114571553,0.016494215114571553
1873,0.00016488520999517696,0.016488520999517697
1439,0.00016483623745045282,0.016483623745045282
547,0.00016479508335668386,0.016479508335668386
1706,0.00016476668997592405,0.016476668997592404
4380,0.00016476227182662267,0.016476227182662267
4373,0.00016472224699563536,0.016472224699563536
2162,0.00016471799478454032,0.016471799478454032
4828,0.00016471399628113643,0.016471399628113642
2982,0.0001646763941207217,0.01646763941207217
2582,0.00016461456990157758,0.016461456990157757
5016,0.0001645765106588586,0.01645765106588586
2334,0.00016455506929224494,0.016455506929224494
3172,0.00016452938566424594,0.016452938566424595
493,0.0001644962775555935,0.01644962775555935
3188,0.0001644687065957475,0.016446870659574748
184,0.00016445554782586506,0.016445554782586507
3266,0.00016436626157898866,0.016436626157898867
2420,0.00016435216738546713,0.016435216738546712
3247,0.0001643115811085398,0.01643115811085398
686,0.0001643102813785141,0.01643102813785141
1017,0.00016425469749864187,0.016425469749864186
1788,0.0001641529170274051,0.01641529170274051
1765,0.0001641231501165768,0.01641231501165768
2859,0.00016409523522472534,0.016409523522472533
2132,0.0001640930316881134,0.01640930316881134
2133,0.0001640930316881134,0.01640930316881134
4128,0.00016406164458079278,0.016406164458079277
1094,0.00016404624934121285,0.016404624934121283
1311,0.00016402908143427816,0.016402908143427816
3570,0.00016399789477004363,0.016399789477004365
3962,0.00016398510136650596,0.016398510136650595
3352,0.00016397966363908918,0.016397966363908917
1574,0.00016394968940120158,0.016394968940120158
1396,0.0001639395981674858,0.01639395981674858
1338,0.00016393441225406614,0.016393441225406615
884,0.00016393275412623302,0.016393275412623302
3682,0.00016392437114881237,0.016392437114881236
3028,0.00016389629085198092,0.01638962908519809
484,0.00016381747558021537,0.016381747558021537
505,0.00016375000662940763,0.016375000662940762
1150,0.00016372891115346166,0.016372891115346167
4846,0.00016366422325188627,0.016366422325188628
1942,0.00016362481320313988,0.01636248132031399
4002,0.00016353391382220754,0.016353391382220753
4675,0.00016351710296741477,0.016351710296741477
4426,0.00016350067709774752,0.016350067709774752
945,0.0001634970874137785,0.01634970874137785
2266,0.00016339763065315364,0.016339763065315364
2617,0.00016338905479106343,0.016338905479106342
1978,0.00016336634631077104,0.016336634631077103
3733,0.0001633486682092947,0.01633486682092947
3769,0.00016334510737599277,0.016334510737599277
2182,0.0001632657197707752,0.01632657197707752
2183,0.0001632657197707752,0.01632657197707752
2185,0.0001632657197707752,0.01632657197707752
4333,0.00016324960529782417,0.01632496052978242
345,0.0001632298996847799,0.01632298996847799
2520,0.00016319964970535307,0.016319964970535308
336,0.0001631951456220901,0.016319514562209012
3840,0.00016318209167298262,0.016318209167298262
2164,0.00016314881073485938,0.01631488107348594
1609,0.00016314538204414628,0.016314538204414628
2726,0.00016313511297173946,0.016313511297173944
2797,0.0001631332770279382,0.01631332770279382
3550,0.0001630878221305709,0.01630878221305709
4516,0.000163035735187905,0.016303573518790502
4009,0.00016292650619304693,0.016292650619304693
359,0.00016280405603715285,0.016280405603715284
798,0.0001626701200748778,0.01626701200748778
3615,0.00016259753487888755,0.016259753487888755
4589,0.0001625812368555341,0.01625812368555341
863,0.00016251104986986893,0.016251104986986894
4301,0.00016243308574776332,0.016243308574776332
3052,0.00016229829316419112,0.01622982931641911
3728,0.00016227241372003038,0.01622724137200304
2274,0.0001622652558039057,0.01622652558039057
3927,0.00016225215490305375,0.016225215490305374
760,0.0001622508785741428,0.01622508785741428
1162,0.00016220320987075942,0.01622032098707594
1827,0.00016210975180491768,0.016210975180491766
2523,0.000162091298300148,0.0162091298300148
842,0.0001620540823771675,0.01620540823771675
81,0.0001619482316842696,0.01619482316842696
1221,0.000161926127455829,0.0161926127455829
730,0.000161916985802859,0.0161916985802859
2453,0.00016181879972354313,0.01618187997235431
2169,0.00016173202406032482,0.016173202406032483
5345,0.00016168891287227937,0.016168891287227937
3035,0.0001616760898610601,0.01616760898610601
1334,0.00016163873174720225,0.016163873174720223
2709,0.00016146346070534048,0.016146346070534046
3022,0.00016144466809615753,0.016144466809615753
3007,0.00016131301415441536,0.016131301415441536
2255,0.0001612500289138837,0.01612500289138837
3124,0.00016119009616980494,0.016119009616980495
1437,0.00016117895309704423,0.016117895309704422
4770,0.00016114545069651756,0.016114545069651758
851,0.00016114063623435127,0.016114063623435128
2105,0.00016113637758908558,0.016113637758908558
1581,0.00016112034333891728,0.016112034333891728
5911,0.00016108917954107266,0.016108917954107266
1426,0.00016106056057001272,0.016106056057001272
463,0.0001610528888588875,0.01610528888588875
1975,0.00016101448521304088,0.016101448521304088
2693,0.00016100816959624495,0.016100816959624495
211,0.0001609792164243787,0.016097921642437868
4275,0.00016095045295137734,0.016095045295137736
4455,0.00016093009962378656,0.016093009962378658
1007,0.0001609046385383057,0.016090463853830568
1052,0.00016085502014574638,0.016085502014574638
1734,0.0001608398704659231,0.01608398704659231
322,0.00016071331388868188,0.01607133138886819
872,0.0001607026079977887,0.01607026079977887
2048,0.00016070239888768838,0.016070239888768836
5211,0.00016064351540690436,0.016064351540690434
3070,0.0001606304587699557,0.01606304587699557
750,0.00016061195749076057,0.01606119574907606
3339,0.00016053300750227067,0.016053300750227067
380,0.0001605001702271005,0.016050017022710052
2376,0.00016039432066366517,0.016039432066366516
1086,0.00016037695883793738,0.016037695883793737
4563,0.00016037558852954593,0.016037558852954593
4658,0.00016036573251792215,0.016036573251792214
913,0.00016035007735885597,0.016035007735885596
389,0.00016033137411413203,0.0160331374114132
4103,0.00016031824969067396,0.016031824969067396
2040,0.00016026155104808355,0.016026155104808357
324,0.00016021295559851784,0.016021295559851784
1175,0.00016016316431083453,0.016016316431083453
3574,0.00016011332611216535,0.016011332611216535
2888,0.0001601111136160422,0.01601111136160422
2356,0.00016009875094801776,0.016009875094801777
3931,0.0001600758563958011,0.01600758563958011
3797,0.00016005052283725175,0.016005052283725174
553,0.0001600238326787758,0.01600238326787758
4324,0.00015993811040489547,0.015993811040489546
1709,0.00015987526043995576,0.015987526043995576
2614,0.00015986168957419952,0.01598616895741995
4022,0.00015982997272075296,0.015982997272075295
744,0.00015976448503676535,0.015976448503676535
3916,0.00015975207224584964,0.015975207224584963
1032,0.00015974679265558017,0.01597467926555802
1252,0.0001597464981227414,0.01597464981227414
2672,0.0001597040106554195,0.01597040106554195
344,0.00015968982991634154,0.015968982991634153
4051,0.00015967583527901394,0.015967583527901393
4929,0.0001595991284002015,0.01595991284002015
2996,0.0001595889469972581,0.01595889469972581
1160,0.00015951237714419977,0.015951237714419978
4307,0.00015942219185713914,0.015942219185713914
3717,0.0001593758847189986,0.01593758847189986
4339,0.0001593518345351943,0.01593518345351943
3735,0.00015929990821555805,0.015929990821555804
2115,0.00015929711865857648,0.01592971186585765
2279,0.00015927783171222924,0.015927783171222926
4315,0.00015912263689827944,0.015912263689827944
1156,0.00015908391537658358,0.01590839153765836
4871,0.00015904779310118441,0.015904779310118442
4628,0.00015897811641129612,0.015897811641129612
2592,0.00015896821800518942,0.01589682180051894
3110,0.00015896673002224434,0.015896673002224432
292,0.0001588300410575205,0.01588300410575205
41,0.00015877865736280502,0.015877865736280503
795,0.00015876778004333432,0.01587677800433343
208,0.00015874292695771248,0.015874292695771248
2927,0.0001587075144645695,0.01587075144645695
1434,0.00015866111322428684,0.015866111322428683
1885,0.00015860663398799965,0.015860663398799966
3634,0.00015859467755863032,0.01585946775586303
2177,0.00015858106523534046,0.015858106523534046
1930,0.00015853052559886097,0.0158530525598861
4014,0.00015852601842224879,0.015852601842224878
4880,0.000158503463114852,0.0158503463114852
2541,0.0001584657983307347,0.01584657983307347
1600,0.0001583865248075408,0.01583865248075408
2005,0.00015836475154598482,0.015836475154598482
4877,0.00015823960640797146,0.015823960640797146
5040,0.00015818277492501688,0.015818277492501687
1935,0.00015815079109474686,0.015815079109474686
3270,0.0001580911840580808,0.01580911840580808
3462,0.00015808734914865026,0.015808734914865025
2805,0.00015799499831327027,0.015799499831327026
2790,0.00015798292278716106,0.015798292278716108
2481,0.00015796011768913942,0.01579601176891394
2050,0.00015794623507412096,0.015794623507412096
1945,0.00015788503792592062,0.015788503792592064
4150,0.00015787899677400437,0.015787899677400435
1598,0.00015784647532572348,0.015784647532572346
4365,0.00015784324912249505,0.015784324912249504
2204,0.00015778528052401458,0.015778528052401458
1929,0.0001577759051516647,0.01577759051516647
116,0.00015776442392577666,0.015776442392577666
1892,0.00015771531788443042,0.015771531788443042
2889,0.0001576475998076763,0.01576475998076763
191,0.0001576349470676555,0.015763494706765552
3731,0.0001576100914825648,0.01576100914825648
111,0.00015755884997236753,0.015755884997236753
5392,0.00015755780324898662,0.01575578032489866
3700,0.0001575317682134425,0.01575317682134425
3618,0.00015753048170021996,0.015753048170021995
1637,0.00015751618627386055,0.015751618627386055
2151,0.0001574900859538514,0.01574900859538514
4653,0.00015747015934070913,0.015747015934070914
2020,0.00015745066220984903,0.015745066220984903
1652,0.00015741788708728132,0.01574178870872813
276,0.0001573566988686145,0.01573566988686145
1655,0.0001573479632984709,0.01573479632984709
474,0.00015730157893330138,0.015730157893330137
5611,0.00015729353643738008,0.01572935364373801
849,0.0001572851309884759,0.01572851309884759
833,0.00015728231243582677,0.015728231243582677
2901,0.00015725851599649124,0.015725851599649125
131,0.00015723839094208274,0.015723839094208273
846,0.00015718023126301472,0.01571802312630147
4189,0.00015715251350938698,0.015715251350938698
1944,0.00015710682611250448,0.015710682611250446
1431,0.0001570915735262463,0.01570915735262463
2768,0.00015705723377193394,0.015705723377193392
2575,0.00015693651819584118,0.01569365181958412
1414,0.0001569140792203606,0.01569140792203606
3211,0.00015686554718762294,0.015686554718762295
2381,0.00015684678985688062,0.015684678985688063
3930,0.00015683690726758342,0.01568369072675834
4584,0.00015683580329637785,0.015683580329637785
1750,0.00015682297483551413,0.015682297483551412
2327,0.00015678197555485217,0.015678197555485218
2628,0.00015677803444024387,0.015677803444024387
3180,0.00015675668100294772,0.015675668100294773
3708,0.00015670550131126692,0.01567055013112669
1990,0.00015666995275256533,0.015666995275256532
3323,0.00015664454031524773,0.015664454031524774
2779,0.00015663837440207218,0.015663837440207218
3856,0.0001565631270099688,0.01565631270099688
652,0.0001564796252910146,0.015647962529101462
867,0.00015644545377750885,0.015644545377750885
3196,0.0001564007028295233,0.01564007028295233
3543,0.00015634934247510222,0.015634934247510224
779,0.00015634785922892048,0.015634785922892046
2427,0.00015633868063396714,0.015633868063396714
3457,0.00015622930771518346,0.015622930771518346
3404,0.00015622419050058175,0.015622419050058175
816,0.00015620498487967205,0.015620498487967205
4111,0.00015616458621836715,0.015616458621836716
4037,0.00015615182812168084,0.015615182812168085
4012,0.0001561391964271763,0.01561391964271763
3282,0.00015612514908448414,0.015612514908448415
2300,0.00015608752280847307,0.015608752280847307
157,0.00015606736849960997,0.015606736849960997
4788,0.00015603233263611373,0.015603233263611373
2721,0.0001560003472057142,0.01560003472057142
2571,0.00015599164388328777,0.015599164388328778
4124,0.00015598853709575752,0.015598853709575752
2317,0.00015598612282652556,0.015598612282652555
2880,0.00015594489312031862,0.015594489312031862
2166,0.000155900584851608,0.0155900584851608
14,0.00015584885177151944,0.015584885177151944
2241,0.00015582955918631738,0.01558295591863174
869,0.0001558111434360452,0.015581114343604518
893,0.00015581064151470146,0.015581064151470146
1604,0.0001557835324682882,0.015578353246828821
3050,0.00015576752355514473,0.015576752355514473
2312,0.0001557086587053515,0.01557086587053515
2235,0.0001556952262327303,0.01556952262327303
2480,0.0001556938956727985,0.015569389567279851
2332,0.00015568009879173328,0.015568009879173329
2664,0.00015560752291030386,0.015560752291030386
786,0.00015559516599151753,0.015559516599151753
838,0.00015559460579270496,0.015559460579270495
3903,0.00015554304798152786,0.015554304798152787
3580,0.00015553862126749013,0.015553862126749012
1397,0.00015552666411265437,0.015552666411265436
437,0.00015550754343683038,0.015550754343683039
1952,0.00015544557017134597,0.015544557017134596
1361,0.00015537789803277258,0.015537789803277257
1882,0.00015536956566215547,0.015536956566215548
4395,0.00015536843883227206,0.015536843883227205
2244,0.0001553240172240415,0.015532401722404152
1850,0.00015529969520878682,0.015529969520878682
1408,0.00015521381213011575,0.015521381213011576
3479,0.00015520752546378705,0.015520752546378705
480,0.00015519853131099054,0.015519853131099054
2596,0.00015516222414508105,0.015516222414508105
3097,0.00015508151536423734,0.015508151536423735
3120,0.00015507353217558882,0.015507353217558882
4137,0.0001550134941354762,0.01550134941354762
5049,0.00015495559228011837,0.015495559228011836
3229,0.00015494659943285127,0.015494659943285128
3077,0.00015493479858513844,0.015493479858513844
3874,0.0001549274508281278,0.01549274508281278
4087,0.00015490392447018486,0.015490392447018485
4586,0.0001548953625951937,0.01548953625951937
2602,0.00015488527368672682,0.015488527368672683
1530,0.0001548845633895126,0.01548845633895126
3868,0.00015483677614773386,0.015483677614773386
357,0.00015480355201176287,0.015480355201176287
1957,0.00015480222119871356,0.015480222119871356
3687,0.00015475739383844414,0.015475739383844413
406,0.0001547139802436398,0.015471398024363979
3260,0.00015470252328585413,0.015470252328585413
3019,0.00015468593592827905,0.015468593592827906
3988,0.00015457633496196145,0.015457633496196145
193,0.0001545025989565046,0.015450259895650461
2024,0.00015449529046667569,0.01544952904666757
3906,0.00015444413718936317,0.015444413718936317
668,0.0001543757905054559,0.01543757905054559
3402,0.00015429805176048184,0.015429805176048184
2853,0.0001542911649834005,0.015429116498340051
3082,0.00015425032895291795,0.015425032895291794
1306,0.0001542080757990277,0.01542080757990277
4068,0.00015418277994481294,0.015418277994481294
777,0.0001541148973478667,0.01541148973478667
4164,0.00015410116172561453,0.015410116172561453
3403,0.00015403452274356436,0.015403452274356437
4915,0.00015401465094544819,0.015401465094544818
2271,0.00015399196533115103,0.015399196533115103
1536,0.0001539606034449042,0.01539606034449042
5634,0.00015395954705898482,0.015395954705898482
938,0.00015395460717706284,0.015395460717706285
2445,0.00015392517769536565,0.015392517769536564
2199,0.00015391269382252978,0.015391269382252978
1831,0.00015391188606203284,0.015391188606203284
496,0.00015390744399225824,0.015390744399225824
1738,0.0001539043342349215,0.01539043342349215
4288,0.0001539029045063954,0.01539029045063954
2818,0.00015387097196123325,0.015387097196123325
3104,0.00015375957345926808,0.015375957345926809
4507,0.00015375593876422393,0.015375593876422393
871,0.00015369588302606543,0.015369588302606544
3807,0.00015368919351430464,0.015368919351430463
155,0.00015368309680328706,0.015368309680328707
1559,0.00015360252126290716,0.015360252126290715
4689,0.00015359997696208033,0.015359997696208032
4889,0.00015343447101117278,0.015343447101117277
2502,0.0001534277524778248,0.01534277524778248
3306,0.00015342044549665015,0.015342044549665016
2325,0.00015340357863426375,0.015340357863426374
834,0.00015333784223286995,0.015333784223286996
4503,0.00015332487442596063,0.015332487442596063
3581,0.00015332247384234094,0.015332247384234094
1699,0.00015331832116592559,0.015331832116592559
2261,0.0001532665852011916,0.01532665852011916
1557,0.0001532659927398611,0.015326599273986111
2085,0.00015321095555295545,0.015321095555295546
280,0.00015319947071460577,0.015319947071460577
2867,0.00015319698370974482,0.015319698370974482
209,0.00015317570683413714,0.015317570683413714
2918,0.00015317310607508767,0.015317310607508766
1328,0.00015315918526715718,0.015315918526715717
2305,0.00015314576930436043,0.015314576930436044
1803,0.000153139052997169,0.0153139052997169
4093,0.0001531192223456314,0.015311922234563138
2965,0.00015303285872233773,0.015303285872233773
1529,0.00015302810343687055,0.015302810343687055
495,0.00015301783639380394,0.015301783639380393
3858,0.00015299450803430047,0.015299450803430047
1666,0.00015298078204297274,0.015298078204297273
4295,0.00015296754950263805,0.015296754950263806
796,0.00015296306857440114,0.015296306857440115
1020,0.00015293372047471765,0.015293372047471766
58,0.00015291325234642375,0.015291325234642375
4254,0.0001528398233527096,0.01528398233527096
4578,0.00015281972429338607,0.015281972429338606
272,0.00015280224175071114,0.015280224175071114
1303,0.00015279996003388796,0.015279996003388795
198,0.00015277985667101404,0.015277985667101405
2687,0.00015276936072151876,0.015276936072151876
3806,0.00015274615988333605,0.015274615988333606
3557,0.00015270940616691876,0.015270940616691877
2113,0.00015267641562416028,0.015267641562416027
2253,0.00015266889423975718,0.015266889423975718
2037,0.00015266876220812396,0.015266876220812397
4664,0.00015258303802658695,0.015258303802658696
1658,0.00015255231383701348,0.015255231383701348
5546,0.00015252904187698212,0.015252904187698212
1385,0.00015251336073038077,0.015251336073038076
5081,0.00015250716847852103,0.015250716847852104
3030,0.00015247003301260644,0.015247003301260643
3031,0.00015247003301260644,0.015247003301260643
4640,0.0001524496483603396,0.015244964836033959
5645,0.00015236062354099066,0.015236062354099066
2378,0.00015235121767700945,0.015235121767700945
4477,0.00015227536960253995,0.015227536960253996
5434,0.00015221810526609282,0.015221810526609283
2230,0.00015220670116437596,0.015220670116437596
1250,0.0001522003799130929,0.015220037991309289
2055,0.00015219949096116392,0.015219949096116393
3629,0.0001521776335078165,0.015217763350781649
1690,0.00015213531733765108,0.015213531733765108
1720,0.00015212436961444746,0.015212436961444746
5788,0.0001521016119606184,0.01521016119606184
3977,0.00015209864368836404,0.015209864368836404
2011,0.00015207800670003903,0.015207800670003904
3841,0.000152070109224141,0.015207010922414098
3921,0.00015205492351476763,0.015205492351476764
2350,0.00015199831696602586,0.015199831696602585
2319,0.00015199485370316867,0.015199485370316868
3756,0.00015196607674303032,0.015196607674303033
4297,0.00015192228488007979,0.015192228488007978
2767,0.0001519212071789751,0.01519212071789751
